"","History","Animals","DIY","History...Culture","Quiz","Science...Technology","InnerVoice","History...Religion","Travel...Photography","Humor","Relationship","Celebrities","People...Politics","Lifestyle","Entertainment","Sports","plot"
"1",0.0108249199541781,0.0155076336695333,0.0210722117190982,0.037765945867793,0.0623964590243759,0.0853866199151213,0.137389976394356,0.200080851770555,0.32876853622365,0.553643890749423,0.812575362598216,1.43666564240758,3.17319947229168,8.09435981666296,22.3233763746972,62.7113804496485,1
"2",0.00848356309650053,0.0127253446447508,0.0127253446447508,0.0254506892895016,0.0509013785790032,0.0593849416755037,0.106044538706257,0.135737009544008,0.216330858960764,0.424178154825027,0.500530222693531,0.568398727465536,0.712619300106045,0.979851537645811,2.12937433722163,94.0572640509014,2
